,name,product_url,rating,reviews,price,product_type
2556,AfterShokz Bluez 2s Wireless Bone Conduction Bluetooth Headphones (Neon Green),https://www.amazon.com/AfterShokz-Wireless-Conduction-Bluetooth-Headphones/dp/B014G6ZJFO/ref=sr_1_3269?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3269,3.9 out of 5 stars,136,$83.99,Headphones
2557,Otufan Bluetooth Earbuds Wireless Earbuds Bluetooth Headphones iPX7 Waterproof 3D Stereo HiFi Sound Wireless Earphones Bluetooth Headset with Charging Case (Black),https://www.amazon.com/Otufan-Bluetooth-Earbuds-Headphones-Waterproof/dp/B07P5Y2R1R/ref=sr_1_3270?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3270,3.9 out of 5 stars,950,$45.99,Headphones
2558,"House of Marley Positive Vibration 2 On Ear Headphones, Signature Black",https://www.amazon.com/House-Marley-Positive-Vibration-Headphones/dp/B06XVZJ281/ref=sr_1_3271?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3271,4.3 out of 5 stars,563,$49.66,Headphones
2559,"Plantronics BackBeat GO 410 Wireless Headphones, Active Noise Canceling Earbuds, Graphite",https://www.amazon.com/Plantronics-BackBeat-Wireless-Headphones-Canceling/dp/B07G2XC8C6/ref=sr_1_3272?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3272,3.2 out of 5 stars,272,$99.99,Headphones
2560,Cdyle Headphone Adapter for iPhone 11 Charging Cable for iPhone 7/7 Plus 8/8 Plus/X/XR/XS Max Audio Jack to 3.5mm Earphone Adaptor Audio + Charge Cable Dongle Extension Cord AUX Female Support All iOS,https://www.amazon.com/Headphone-Adapter-Earphone-Adaptor-Extension/dp/B07JMYV8QC/ref=sr_1_3273?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3273,3.8 out of 5 stars,722,$9.99,Headphones
2561,Swimbuds 100% Waterproof Headphones Designed for Flip Turns!,https://www.amazon.com/Swimbuds-Waterproof-Headphones-Designed-Turns/dp/B006IF7S92/ref=sr_1_3274?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3274,4.2 out of 5 stars,"1,345",$40.00,Headphones
2562,"(Apple MFi Certified) iPhone Aux Cord for Car,Lightning to 3.5mm Nylon Braided Aux Audio Cord Car Stereo Cable&Headphone Jack Adapter Compatible with iPhone 11/XR/XS/X/8/8P/7/7P Support iOS 12(3.3ft)",https://www.amazon.com/Certified-Lightning-Braided-Headphone-Compatible/dp/B085FT6Q8W/ref=sr_1_3275?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3275,3.4 out of 5 stars,12,$7.34,Headphones
2563,"Bluelounge CableYoyo, Green",https://www.amazon.com/Bluelounge-Cableyoyo-Earbud-Cable-Management/dp/B0197A0QG6/ref=sr_1_3276?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3276,4.6 out of 5 stars,719,$9.95,Headphones
2564,Beats by Dr Dre Powerbeats3 Wireless in-Ear Bluetooth Headphone with Mic - Beats Pop Collection- Pop Indigo(Renewed),https://www.amazon.com/Beats-Powerbeats3-Wireless-Bluetooth-Headphone/dp/B07SJWJ69D/ref=sr_1_3277?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3277,4.0 out of 5 stars,23,$62.97,Headphones
2565,"dyplay Protective Portable Headphone Hard Carrying Case/Travel Bag/Storage Case Box with Space for Neck Halter Earphone, in-Ear Headphones, Cable, Parts and Accessorie",https://www.amazon.com/Protective-Portable-Headphone-Headphones-Accessorie/dp/B07S684MHF/ref=sr_1_3278?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3278,3.9 out of 5 stars,6,$6.99,Headphones
2566,"Agoz Braided MICRO USB Fast Charger Cable Cord For Bose SoundLink Color Bluetooth Speaker 2 3,Mini 2,Headphones II AE2W,QuitComfort QC20,QC30, QC35,Revolve Plus,SoundSport, OontZ Angle 3,UE BOOM (4ft)",https://www.amazon.com/SoundLink-Bluetooth-Headphones-QuitComfort-SoundSport/dp/B07C85X458/ref=sr_1_3281?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3281,4.4 out of 5 stars,38,,Headphones
2567,Kids Headphones for School Children- SIMILKY Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children 8-15 years old (ORIGINAL / GREEN),https://www.amazon.com/Headphones-Children-SIMILKY-Tangle-Free-Children/dp/B075N1D3DX/ref=sr_1_3282?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3282,4.3 out of 5 stars,173,$10.99,Headphones
2568,"Replacement EarPads for Sennheiser GSP 600, GSP 670, GSP 500 Professional Gaming Headphones Headset Ear Pad/Ear Cushion/Ear Cups/Ear Cover/Earpads Repair Parts",https://www.amazon.com/Replacement-EarPads-Sennheiser-Professional-Headphones/dp/B088NVHH3T/ref=sr_1_3283?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3283,,,$15.88,Headphones
2569,"True Wireless Earbuds, Bluetooth 5.0 Wireless Earphones in-Ear 3D Stereo Wireless Headphones IPX7 Waterproof Bluetooth Earbuds Mic 60H Playtime with 3500mAh Charging Case, Smart Touch, Instant Pairing",https://www.amazon.com/Wireless-Bluetooth-Earphones-Headphones-Waterproof/dp/B07VH5B4G5/ref=sr_1_3284?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3284,4.0 out of 5 stars,331,$32.95,Headphones
2570,"LyxPro OEH-10 Open Back Headphones Hi Fi Audiophile Over-Ear Comfortable Headphones, Interchangeable Cushioned foam/fabric Leather Ear Pads,Black",https://www.amazon.com/LyxPro-OEH-10-Headphones-Comfortable-Interchangeable/dp/B01G90XT3O/ref=sr_1_3285?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3285,4.3 out of 5 stars,108,,Headphones
2571,"in-Ear Monitors in Ear Headphone Earbuds Wired Earphone Dual Drivers Headphone with MMCX Detachable Cables,Noise-Isolating Comfort Earbud for Musicians Sweatproof Sports Headphone Earphones (Black)",https://www.amazon.com/Headphone-Detachable-Noise-Isolating-Musicians-Sweatproof/dp/B07SNH5HCC/ref=sr_1_3286?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3286,4.1 out of 5 stars,60,$16.99,Headphones
2572,"Earphone for Kindle Fire, Compatible with Galaxy S8+, Note 8, Fire HD 8 HD 10, Paperwhite, Voyage, Oasis eReaders Earbuds Microphone Phone Call in-Ear Stereo Sound Music Headset Wired Control",https://www.amazon.com/Earphone-Paperwhite-eReaders-Earbuds-Microphone/dp/B07CZJ5P23/ref=sr_1_3287?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3287,3.8 out of 5 stars,147,$7.99,Headphones
2573,"Bluetooth Earbuds, Wireless in-Ear Headphones Stereo Earpiece Earphones, Noise Canceling Mic for iPhone XR X 8 8plus 7 7plus 6S 6 5 iOS Samsung S7 S8 Android Phones Tablet, Right & Left Ear (White)",https://www.amazon.com/Bluetooth-Wireless-Headphones-Earphones-Canceling/dp/B07YYJ4D7G/ref=sr_1_3288?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3288,3.9 out of 5 stars,102,$19.99,Headphones
2574,"Bluetooth 5.0 Wireless Earbuds with 6000mAh Charging Case [As Power Bank] 210H Playtime Bluetooth Earbuds IPX5 Waterproof Stereo Headphones in Ear with Type C Cable/HD Mic for Sports,Workout,Gym",https://www.amazon.com/Wireless-Bluetooth-Headphones-Playtime-Charging/dp/B07W4NFRCN/ref=sr_1_3289?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3289,4.0 out of 5 stars,429,$40.99,Headphones
2575,"Beats Solo 3 Headband Replacement, Solo 2 Head Band Repair Parts for Beats Solo 2 & 3 Wireless On Ear Headphones (Club Red)",https://www.amazon.com/Headband-Replacement-Repair-Wireless-Headphones/dp/B0861WYRXT/ref=sr_1_3290?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3290,3.7 out of 5 stars,25,$25.96,Headphones
2576,for iPhone 7 Headphone Jack Adapter for iPhone Dongle 2 in 1 Chargers & Audio Connector Charger Adapter for iPhone 7/7 Plus / 8/8 Plus / 11/ X/XS/XR Headphone Adapter Support All iOS System,https://www.amazon.com/Headphone-Adapter-Chargers-Connector-Charger/dp/B082CGLXKZ/ref=sr_1_3291?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3291,3.2 out of 5 stars,39,$10.99,Headphones
2577,Philips Stereo Headphones LFH-334 Under-the-Chin Style Stereo Headset for All Philips Desktops,https://www.amazon.com/Philips-Headphones-LFH-334-Headset-Desktops/dp/B0052U8UJ6/ref=sr_1_3292?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3292,3.6 out of 5 stars,9,$45.25,Headphones
2578,"Bluetooth Headband Sweatband-Topple V4.2 Superior Wireless Music Headband with HD Stereo Headphone Sleep Headset Earphone and Mic, Hands Free for Ourdoor Sports Running,Hiking,Exercise-Green",https://www.amazon.com/Bluetooth-Headband-Sweatband-Topple-Headphone-Exercise-Green/dp/B07DLTYT8C/ref=sr_1_3291?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3291,3.8 out of 5 stars,11,$20.23,Headphones
2579,"SOUNDPEATS Truebuds True Wireless Earbuds Semi-in-Ear TWS Stereo Bluetooth Earphones V5.0 Touch Control Bluetooth Headphones with Mic, 2600mAH Charging Case, Total 70 Hours Playtime, USB-C",https://www.amazon.com/SOUNDPEATS-Truebuds-Bluetooth-Earphones-Headphones/dp/B081RTLDDP/ref=sr_1_3292?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3292,4.5 out of 5 stars,82,$45.99,Headphones
2580,misodiko Replacement Cushions Ear Pads - for Marshall Major III 3 On-Ear | Headphones Repair Parts Earmuff Earpads Cup Pillow Cover (White),https://www.amazon.com/dp/B07W3L7FH9/ref=sr_1_3293?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3293,4.3 out of 5 stars,13,$14.95,Headphones
2581,"Gaming Earbuds, Noise Isolating Stereo Bass In Ear Headphones with Microphone 86 Inch Long Cord Extension Cable PC Adapter Magnetic Headset Earphones for Computer, iPhone, Samsung, Laptop, PSP - Green",https://www.amazon.com/Isolating-Headphones-Microphone-Extension-Earphones/dp/B07RSK5MYM/ref=sr_1_3294?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3294,3.7 out of 5 stars,80,$19.99,Headphones
2582,"2 Plugs 2 Jacks Microphone Audio Extension Cord 3.5mm Cable for Computer Gaming Headphone Headset (4.9 Foot,150cm, Black)",https://www.amazon.com/Plugs-2-Microphone-Extension-Computer-Headphone/dp/B079MBYF3X/ref=sr_1_3295?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3295,4.4 out of 5 stars,77,$10.38,Headphones
2583,Beats by Dr Dre Powerbeats3 Wireless in-Ear Bluetooth Headphone with Mic - Beats Pop Collection- Pop Blue(Renewed),https://www.amazon.com/Beats-Powerbeats3-Wireless-Bluetooth-Headphone/dp/B07SKYFVF6/ref=sr_1_3296?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3296,4.5 out of 5 stars,18,$78.97,Headphones
2584,JVC HAFX1X Headphone Xtreme-Xplosivs,https://www.amazon.com/JVC-HAFX1X-Headphone-Xtreme-Xplosivs/dp/B004S7Q8CA/ref=sr_1_3297?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3297,4.1 out of 5 stars,"9,607",$24.75,Headphones
2585,"Uber Active Over Ear Earbuds with Microphone, in Ear Speakers, Music Controls, 3.5mm Port, Sweat Resistant Headphones, Great for Running, Use with iPhone, Samsung Galaxy, iPad, Tablet, Pink, 32378",https://www.amazon.com/Uber-Microphone-Resistant-Headphones-32378/dp/B07FB42BV6/ref=sr_1_3298?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3298,3.6 out of 5 stars,91,$13.57,Headphones
2586,"Bluetooth Headband Sleep Headphones, TOPOINT Wireless Music Sport Headbands Sleeping Headsets, Long Time Play Workout, Running, Yoga, Black",https://www.amazon.com/Bluetooth-Headband-Headphones-TOPOINT-Headbands/dp/B07G7Z4135/ref=sr_1_3299?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3299,3.8 out of 5 stars,508,,Headphones
2587,"Bluetooth Headphones, Wireless Bluetooth V4.0 Earphones Noise Cancelling Sport IPX7 Waterproof HD Stereo Headset w/Mic, 15 Hours Battery Sweatproof Earbuds for Gym Running Workout Exercise",https://www.amazon.com/Headphones-Earphones-Cancelling-Waterproof-Sweatproof/dp/B07PCM4GJB/ref=sr_1_3300?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3300,4.0 out of 5 stars,6,$34.99,Headphones
2588,Sony Walkman 4GB Headphone-Integrated NW-WS413 (Black),https://www.amazon.com/Sony-Walkman-Headphone-Integrated-NW-WS413-Black/dp/B01BBWU834/ref=sr_1_3301?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3301,3.9 out of 5 stars,"1,472",,Headphones
2589,"USB-C to 3.5 mm Headphone Jack Adapter to 3.5mm Aux Audio Dongle Jack Cable USB C to AUX Adapter Compatible with Pixel 3/3XL/2/2XL, iPad Pro, One Plus 6T,Samsung, Huawei and More USB-C Devices(2PACK)",https://www.amazon.com/Headphone-Adapter-Compatible-Samsung-Devices/dp/B085XBNG35/ref=sr_1_3302?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3302,1.7 out of 5 stars,8,$8.99,Headphones
2590,Yelion Bluetooth Headphone Wireless Invisible Bluetooth Earbuds Auto Stereo Headsets Mini Bluetooth Earpiece Bluetooth V4.1 Support Hands-Free Call Compatible with iPhone and Android(Black),https://www.amazon.com/Bluetooth-Headphone-Invisible-Hands-Free-Compatible/dp/B074NY7F3S/ref=sr_1_3305?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3305,3.6 out of 5 stars,226,$10.99,Headphones
2591,3 Pairs L/M/S Budlocks Headphone Silicone Sport Grips Earbuds Fins Wings eartips Earhook for in-Ear and Canal Earbuds,https://www.amazon.com/Budlocks-Headphone-Silicone-Earbuds-eartips/dp/B086YKS5LC/ref=sr_1_3306?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3306,4.4 out of 5 stars,48,$7.60,Headphones
2592,"Wired Earbuds with Built-in Mic&Volume Control, 3.5mm Jack Headphones, Noise Canceling Earphones Compatible with iPhone 6 SE 5S 4 iPod iPad Samsung Android MP3 [2 Pack]",https://www.amazon.com/Earbuds-Headphones-Canceling-Earphones-Compatible/dp/B086W182QP/ref=sr_1_3307?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3307,4.5 out of 5 stars,13,$10.99,Headphones
2593,Stick-On XL Headphone Hooks 2 Pack,https://www.amazon.com/Stick-XL-Headphone-Hooks-PACK/dp/B01FRKT0S0/ref=sr_1_3308?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3308,4.4 out of 5 stars,123,$9.99,Headphones
2594,"MoKo Headphone Stand, Universal Aluminum Headphone Hanger Headset Desk Holder Multifunctional Gadgets Mount with Adjustable Clamp for Beats, Sony, Sennheiser, Audio-Technica, Gaming Headphones, Black",https://www.amazon.com/MoKo-Multifunctional-Adjustable-Sennheiser-Audio-Technica/dp/B07DWXZ8XG/ref=sr_1_3309?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3309,4.5 out of 5 stars,139,$12.99,Headphones
2595,Sony MDR-XB950N1B Wireless Noise Cancelling Extrabass Headphones - Green (International Version) …,https://www.amazon.com/Sony-MDR-XB950N1B-Cancelling-Extrabass-Headphones/dp/B01N5MLM9W/ref=sr_1_3310?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3310,4.3 out of 5 stars,175,,Headphones
2596,"Ear Buds Wired, Ear Phones Earbud Headphones Earphones with Microphone Earbuds Wired in Ear Headphones Ear Phones for Cell Phones",https://www.amazon.com/Auriculares-aislamiento-distancia-micr%C3%B3fono-auriculares/dp/B084Z4SFBK/ref=sr_1_3311?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3311,4.4 out of 5 stars,97,$7.99,Headphones
2597,"MoKo Case Fit AirPods 1/AirPods 2, Magnetic Snap Closure Protective Cover Carrying Pouch Pocket, with Holding Strap, for AirPods 1 & AirPods 2 Charging Case - Dog",https://www.amazon.com/MoKo-AirPods-Protective-Carrying-Charging/dp/B07RLXBFV5/ref=sr_1_3312?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3312,5.0 out of 5 stars,9,$5.35,Headphones
2598,BLON B20 Full-Size Planar Magnetic Wood Over-Ear Open Back HiFi Headphone,https://www.amazon.com/BLON-B20-Full-Size-Magnetic-Headphone/dp/B07WH1GFXP/ref=sr_1_3313?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3313,5.0 out of 5 stars,6,$450.00,Headphones
2599,Sennheiser HD 4.30i Black Around Ear Headphones,https://www.amazon.com/Sennheiser-HD-4-30i-Black-Headphones/dp/B01K4N1PY2/ref=sr_1_3314?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3314,4.0 out of 5 stars,656,$89.99,Headphones
2600,BASN in Ear Monitor Headphones for Musicians Dual Driver 2 Pin Detachable Cable Earphone,https://www.amazon.com/BASN-Headphones-Musicians-Detachable-Earphone/dp/B07MCXGTJ1/ref=sr_1_3315?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3315,4.6 out of 5 stars,23,$19.99,Headphones
2601,"Aux Extension Cable,EMK 3.5mm Audio Extension Cable Male to Female[24K Gold-Plated,Hi-Fi Sound] Nylon-Braided Stereo Audio Extension Cord for Smartphone,Tablets,MP3 Players (10ft/3m)",https://www.amazon.com/Headphone-EMK-Gold-Plated-Nylon-Braided-Smartphone/dp/B07DL3SRH5/ref=sr_1_3316?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3316,4.6 out of 5 stars,46,$17.69,Headphones
2602,H&amp;A Clamp On Headphone Holder for Mic Stand,https://www.amazon.com/Clamp-Headphone-Holder-Mic-Stand/dp/B07X4KQDVV/ref=sr_1_3315?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3315,,,,Headphones
2603,"SADES SA810GT Stereo Gaming Headset for Xbox One/PS4/PC Noise Cancelling Over Ear Headphones with Mic, LED Light & 3.5mm Jack & Bass Surround & Volume Control & Soft Earpads",https://www.amazon.com/SADES-SA810GT-Cancelling-Headphones-Surround/dp/B07KC76Y8Z/ref=sr_1_3316?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3316,4.3 out of 5 stars,152,$25.99,Headphones
2604,"Audio-Technica ATH-CKR30iSBK SonicFuel In-Ear Headphones with In-Line Mic & Control, Black",https://www.amazon.com/Audio-Technica-ath-ckr30isbk-Sonicfuel-auriculares-micr%C3%B3fono/dp/B06XNWRG99/ref=sr_1_3317?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3317,3.5 out of 5 stars,49,$29.00,Headphones
2605,"(Apple MFi Certified) Lightning to 3.5 mm Headphone Jack Adapter, Earbuds Jack Adapter Aux Cable Earphones Support iOS 13, Compatible with iPhone 11/iPhone X/8 Plus/iPhone 7/7 Plus/iPad(2 Pack)",https://www.amazon.com/Certified-Lightning-Headphone-Earphones-Compatible/dp/B085CGLYKT/ref=sr_1_3318?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3318,3.4 out of 5 stars,14,$6.99,Headphones
2606,"LASMEX Audio Cable Replacement for Bose QuietComfort QC35 QC35ii QC25 AE AE2 OE OE2 SoundLink SoundTrue Audio-Technica ATH AKG JBL Headphones 5FT 3.5mm to 2.5mm TRS Male to Male Aux Cord, 1 Pack",https://www.amazon.com/LASMEX-Replacement-QuietComfort-Audio-Technica-Headphones/dp/B07V65DM9N/ref=sr_1_3319?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3319,4.1 out of 5 stars,81,$5.99,Headphones
2607,"True Wireless Earbuds, Willful T1 Bluetooth Earbuds Wireless Earphones Headphones HD Stereo Sound Clear Call 20H Playtime Earbuds with Microphone Charging Case Compatible iPhone Samsung Android Black",https://www.amazon.com/Willful-Bluetooth-Headphones-Microphone-Compatible/dp/B07VVCS5NR/ref=sr_1_3320?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3320,3.7 out of 5 stars,917,$26.99,Headphones
2608,Meze 99 Series 2.5 mm Balanced Upgrade,https://www.amazon.com/99-Series-2-5-Balanced-Cable/dp/B07FQ2BCK5/ref=sr_1_3321?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3321,4.8 out of 5 stars,64,$49.00,Headphones
2609,Focal Elegia Audiophile Circum-Aural Closed-Back Over-Ear Headphones (Black/Silver),https://www.amazon.com/Focal-Audiophile-Circum-Aural-Closed-Back-Headphones/dp/B07J5MDMTQ/ref=sr_1_3322?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3322,4.5 out of 5 stars,41,,Headphones
2610,"iHip Side Swipe Touch Control Wireless Bluetooth Headphones Over Ear - Foldable, Soft Memory-Protein Earmuffs, w/Built-in Mic and Wired Mode for PC/Cell Phones/TV - White - Touch Only",https://www.amazon.com/Control-Wireless-Bluetooth-Headphones-Built/dp/B07CRNJDL3/ref=sr_1_3323?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3323,2.8 out of 5 stars,3,$56.71,Headphones
2611,APEKX Bluetooth Headphones True Wireless Earbuds with Charging Case IPX7 Waterproof TWS Stereo Sound Earphones Built-in Mic in-Ear Headsets Deep Bass for Sport Running Pink,https://www.amazon.com/APEKX-Bluetooth-Headphones-Waterproof-Earphones/dp/B087C4B7Z3/ref=sr_1_3324?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3324,,,$42.99,Headphones
2612,"[Apple MFi Certified] 2 Pack Lightning to 3.5 mm Headphone Jack Adapter, iPhone 3.5mm Earphone Jack Adapter Aux Cable Compatible for iPhone 11/11 Pro/XS/XR/X 8 7 6/iPad, iPod, Support iOS 13",https://www.amazon.com/Certified-Lightning-Headphone-Earphone-Compatible/dp/B085DPGWYK/ref=sr_1_3325?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-3325,4.3 out of 5 stars,9,$6.99,Headphones
